id,tweet,label
1875540642,RT @jerome_chester: We're talking #Harvey & #Irma plus recovery & relief efforts on the next edition of @WBAL11TVHill Sunday @ 11:30 AM@w‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540644,RT @islivingston: Sunrise and sunset images of #Irma since it was initially declared a Category 5. https://t.co/Vin4CVcWyi #goes16 https://‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540645,RT @ramiaqil: #Hurricane _ÙÎÛ #Irma  crosses the coast of #Cuba with category 5 _ÙÎ_#¯_ô_¯±ôÉ¯_ #ôÄôö¯¬¯_ #HurricaneIrma #hurricaneirma2017 https://t.co‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540647,RT @FOX13Tyler: Would expect another slight bump west with the 11pm advisory based on model trends this evening. New track will be out soon‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540650,RT @MichaelRLowry: Storm Surge *Warning* issued for Tampa Bay  #Florida. Danger of LIFE-THREATENING inundation in next 36 hours #Irma https‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540651,RT @CityofMiami: UPDATED: List of evacuation shelters in #Miami - For more information visit https://t.co/auCFyffPfA #Irma https://t.co/Dcw‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540652,RT @MsgrKSullivan: @kimburgo will discuss the impact of #harvey & #Irma and how @CCharitiesUSA has helped. Tune in on #JustLove at 10am  Si‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540653,RT @CNNweather: Tropical Depression 15 formed  steaming steadily westward; may impact same places hit by #Irma. Could be upgraded to TS Mar‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540654,You should watch the #Hurricane Wind Awareness video at https://t.co/kCN5hPu3mn #HurricaneIrma #Irma #Florida #JITDT https://t.co/EglZ64hvRA,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540655,RT @NWSEastern: 59 hours of radar imagery from #Irma from 7 am Saturday morning to 6 pm Monday evening. https://t.co/kzehdP2yHG,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540656,#Hurricane #Irma back up to a cat 5 storm with 160 mph wind. Trend focusing more on SWFLA increasing with new track. https://t.co/Zozb2mT834,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540657,We're now under a hurricane and storm surge warning  #CapeCanaveral. #Irma https://t.co/Bb1jQi3Wq7,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540658,RT @NWSKeyWest: ***NOWHERE IN THE FLORIDA KEYS WILL BE SAFE*** ***EVACUATE NOW***@thefloridakeys Hurricane #Irma Tourism Advisory. #FLwx #‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540660,RT @RT_America: ‰Û÷Responsible  forever  for what you have tamed‰Ûª: People who abandoned pets during #Irma may face criminal charges https://t‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540661,RT @MikeTFox5: The three monsters this evening. #Irma nearing Cuba  then will head for Florida. #Jose heading for northern Leewards. #Katia‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540662,RT @lizzieweather: #Irma  now restrengthened again and is the first cat 5 to hit Cuba since 1924. #Jose a cat 4 making landfall in Barbuda‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540664,RT @oliverdarcy: Downtown Miami is a ghost town. #IRMA https://t.co/u2ML4VRlsB,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540665,2AM update out yet? #Irma,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540666,#BreakingNews Hurricane #Irma is back to Category 5 with sustained winds of 260km/h. 924hPa. Just made landfall in‰Û_ https://t.co/FfaQIh9W2T,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540667,RT @NWSKeyWest: #Irma  now a Cat 5  continues to churn north of Cuba in the Straits of Florida  This morning may be your last chance to Eva‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540668,RT @TSF_Intl: 2 new _ÙÒÁin #SaintMartin today! We've connected the airport & the Civil Defence HQ - 2 vital connections for 2 key areas in the‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540669,RT @TVD_Season_7: This is an emergency  PLEASE retweet.  #Florida  #HurricaneIrma #hurricaneirma2017  #Miami  #shelters #IrmaHurricane2017‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540670,RT @Lrihendry: Latest #Irma forecast. My house the blue dot. #prayers for all in Irma's path. https://t.co/siR5JFwqoT,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540671,RT @CNN: This is the difference in size between 1992's Hurricane Andrew and Hurricane #Irma https://t.co/OC6qt4wGNV https://t.co/MhoMxl2320,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540672,RT @NASA_SPoRT: The horizontal extent of this storm is staggering. Latest from @NHC_Atlantic has #Irma moving W@12 MPH w/ winds of 155 MPH‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540673,To volunteer with relief efforts following Hurricane #Irma  please go to https://t.co/ifZfvoSoMv  to register. https://t.co/GOaYruBkvx,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540674,RT @nanceebing: Parkside elementary in Broward county is PET FRIENDLY WITH AVAILABLE Spots!!! _Ùê± _Ùê_ _Ùê_ ‰ù_•üè‰ù_•üè‰ù_•üè #hurricaneirma #nopetleftbehind‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540675,As #Irma touches the northern Cuban border  makes landfall and bounces off to the north. Amazing! I could watch thi‰Û_ https://t.co/PAYbe397DQ,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540676,RT @GigiGraciette: Heads up #Miami  if you are evacuating with your pets and need a shelter where they will be accepted go to @HOMPanthers‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540677,Psychologist Hurricane Advice #IrmaHurricane2017 #irma #IrmaHurricane #Irma2017 #psychology #doctor #news‰Û_ https://t.co/szNLkbiv10,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540678,RT @CNN: Monroe County mayor on residents not leaving for #Irma: "Anybody that is saying that they're not leaving is a fool" https://t.co/R‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540679,RT @nizmycuba: On Florida @POTUS & @FLOTUS  @VP too  give food & water to ppl w/ their own hands _Ù÷ç #Irma | Trump  Melania  y tb Pence dan r‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540680,RT @Jigga_JaiC: Yesterday's Mood when #Irma was taking over Atlanta _ÙÎ_‰÷Ó•üè_Ù÷â #hurricaneirma https://t.co/L9hOWrfop1,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540681,2 AM Advisory: Hurricane Irma still a Category 5 storm with max sustained winds of 160 mph  moving West 12 mph. https://t.co/SwHMo4uS6z,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540682,RT @HuricaneIrma: WATCH: Simulation of Miami flooding if Hurricane #Irma is a direct hit. https://t.co/EutinVMEMs,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540683,RT @NewswirePost: #cat5 #Irma 's eye makes landfall on #Cuba as it rages to #Florida#IrmaHurricane #IrmaHurricane2017 #hurricaneirma2017 #‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540684,RT @VP: Important information from @FEMA for those impacted by Hurricane Irma. https://t.co/ICgQONXFXT,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540685,RT @ABC: Watch live: We're tracking Hurricane #Irma as it churns toward Florida. https://t.co/uoxCBp8w8G https://t.co/GUhueUips3,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540686,RT @jeffrey_ventre: #Irma likely 2B upgraded to #Cat5 status again just before it departs Cuba for S FL  with hotter open water ahead #Stre‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540688,RT @iCyclone: NERD NEWS: A vector connecting NHC's 8 am & 8 pm Sunday center positions comes within ~1 nautical mile of my Naples #location‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540689,RT @hurrtrackerapp: This will allow for the northerly turn to begin. #Irma https://t.co/GoaC4jIOMU,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540690,RT @XHNews: While #Irma is expected to make landfall in south Florida  U.S.  coastal areas of Miami have been evacuated https://t.co/ZONtGj‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540691,RT @EricBlake12: Category 5 #Irma making landfall in Cuba tonight- exceptionally rare. Wow- what a terrifying #hurricane- good luck all _Ùªè h‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540692,RT @KateHarrisJay: Don‰Ûªt have power yet? Charge your phone here for free.#Irma #Verizon #NorthMiamiBeach  More info:  https://t.co/1mlDHK3e‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540693,RT @JamesMelville: A staggering image of three hurricanes on a path:#Katia #Irma #Jose Bloody Chinese and their global warming hoax.http‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540694,Hunker down and follow local instructions  if needed web app GPS search and rescue app  https://t.co/hLEFvwIzdj https://t.co/P1k0MdFC2M,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540695,RT @MissBigCrow93: One word #HAARP https://t.co/OPrsdOldrN,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540698,RT @desireebanugo: Please share. Thanks @EE! #Irma #Hurricanes https://t.co/qavGdPDzm2,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540699,RT @NASA: Our CloudSat mission passed over Hurricane #Irma & looked beneath the cloud tops  unlike most other satellites: https://t.co/uraZ‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540700,RT @CutlerRidgeLAZ: OLD SKOOL BABY!!! #SWAGGGGGGG #CANESFAM #Irma STAND UP DADE COUNTY!!! https://t.co/UacshhHPe0,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540701,Mind-Boggling Extremely Detailed GOES16 Satellite Video of #HurricaneIrmahttps://t.co/hXI3IaGBZX #Irma‰Û_ https://t.co/edaecJsknI,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540707,RT @WeatherNation: **WARNING EXTENDED** Hurricane Warning NOW to the Volusia/Brevard County Line & to Anclote River #Irma #flwx https://t.c‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540708,RT @NOAASatellites: This graphic shows maximum wind gusts from #Irma which reached 180 mph from Sept. 7 to Sept. 10 2017. Learn more: https‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540709,RT @DrewLiquerman: Anyone in Florida or in the path of Hurricane Irma PLEASE watch this video of how to deal W/ a cat5 hurricane #Irma http‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540711,RT @EdTrust: Millions of students have missed (& many continue to miss) school because of hurricanes #Harvey & #Irma https://t.co/pTXF7ZHbz‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540712,RT @RyanMaue: Delayed landfall S of Tampa Bay would subject entire FL peninsula to potential hurricane force winds. Gusts considerably more‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540713,RT @ABC: Video taken from helicopter flying over the British Virgin Islands shows sheer devastation caused by Hurricane #Irma https://t.co/‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540715,RT @Mycho: The #Caribbean Comes Together After Hurricane #Irma https://t.co/bbEYmZz0YD via @JanineMFranco,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540716,RT @browardschools: BCPS #Irma Update - @browardschools continues to work toward its goal of reopening schools on Monday  September 18  201‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540717,RT @hurrtrackerapp: The Hurricane Warning has been extended northward to Volusia/Brevard County Line and on the west coast of Florida to An‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540718,RT @axian: Video does a good job explaining how hurricanes form #irma https://t.co/K4Ym1qXvHL,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540719,RT @NWSMiami: 2 AM Saturday 09/09 Update on Hurricane #Irma. The primary concerns continue to be devastating hurricane force winds and stor‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540720,RT @CAREGlobal: Damage #Irma caused in #Cuba alarming  says CARE as people are returning to destroyed homes - via @reliefweb https://t.co/w‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540721,RT @PrepareAthon: Avoid foodborne illness after a disaster like #Hurricane #Harvey or #Irma with tips from @USDAFoodSafety: https://t.co/df‰Û_,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540722,RT @EnvCalifornia: .@EnvFL state director Jennifer Rubiello discusses looming chemical impact of #Irma: https://t.co/W0MDtatKr1,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
1875540723,RT @lulu_lemew: #IRMA lands in CUBA regains strength - back to Category 5 Hurricane https://t.co/qFxVT4jG1g,Information not originating from eyewitnesses of the event or of response/recovery operations  nor from their family  friends  neighbors  etc.
