_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,accessible,accessible:confidence,relevant,relevant:confidence,what_is_the_source_of_the_information_communicated_in_this_tweet,what_is_the_source_of_the_information_communicated_in_this_tweet:confidence,accessible_gold,relevant_gold,tweet_link,what_is_the_source_of_the_information_communicated_in_this_tweet_gold
1875540606,false,finalized,4,8/24/2018 04:17:23,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2367202242/status/906433161294487553,
1875540607,false,finalized,4,8/24/2018 04:24:06,false,1.0,,,,,,,https://twitter.com/3228635242/status/906362103698784256,
1875540608,false,finalized,3,8/24/2018 03:38:17,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/102994210/status/906348996645543937,
1875540609,false,finalized,3,8/24/2018 05:41:15,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/266593750/status/906363489907871745,
1875540610,false,finalized,3,8/24/2018 05:38:36,false,1.0,,,,,,,https://twitter.com/4013549909/status/906354412112764928,
1875540611,false,finalized,3,8/24/2018 04:58:23,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/380664031/status/906392794918379522,
1875540612,false,finalized,4,8/24/2018 04:24:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1517478822/status/909121222142828544,
1875540613,false,finalized,5,8/24/2018 04:45:18,false,1.0,,,,,,,https://twitter.com/906414944064765952/status/906415282297593856,
1875540614,false,finalized,5,8/24/2018 04:29:52,true,1.0,true,1.0,"Information originating from eyewitnesses of the event or of response/recovery operations, or from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/347778227/status/906431742986174465,
1875540615,false,finalized,3,8/24/2018 04:54:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/830141838107492352/status/906440077852717057,
1875540616,false,finalized,5,8/24/2018 05:07:36,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2903993995/status/906389729133948928,
1875540617,false,finalized,3,8/24/2018 04:30:15,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2743242303/status/906353467484237824,
1875540618,false,finalized,3,8/24/2018 03:41:23,false,1.0,,,,,,,https://twitter.com/4348904963/status/906433684995280896,
1875540619,false,finalized,3,8/24/2018 04:50:30,true,1.0,false,0.6671,,0,,,https://twitter.com/1251737976/status/906433945801289728,
1875540620,false,finalized,5,8/24/2018 05:41:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/38271082/status/906367009201332225,
1875540621,false,finalized,3,8/24/2018 04:30:19,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/365039726/status/909048080649027584,
1875540622,false,finalized,5,8/24/2018 04:45:18,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/370136239/status/906349957829025792,
1875540623,false,finalized,4,8/24/2018 04:29:04,false,1.0,,,,,,,https://twitter.com/373047978/status/906343211551125504,
1875540624,false,finalized,5,8/24/2018 04:45:18,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1864161151/status/906362651755806720,
1875540626,false,finalized,3,8/24/2018 05:24:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6795,,,https://twitter.com/449662584/status/908997436944809984,
1875540627,false,finalized,3,8/24/2018 03:32:42,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6717,,,https://twitter.com/599286974/status/909127361664299008,
1875540628,false,finalized,4,8/24/2018 04:24:32,true,1.0,true,0.7401,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.7401,,,https://twitter.com/2364904358/status/909093674759409664,
1875540629,false,finalized,3,8/24/2018 12:48:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1877444256/status/906367844006293505,
1875540630,false,finalized,3,8/24/2018 05:45:26,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/387967256/status/906368732733120512,
1875540631,false,finalized,4,8/24/2018 04:28:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/4019933895/status/906344432785555463,
1875540632,false,finalized,5,8/24/2018 04:45:18,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/106325293/status/906358187548344321,
1875540633,false,finalized,3,8/24/2018 03:47:51,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/71303841/status/906399920877219840,
1875540634,false,finalized,4,8/24/2018 04:29:52,true,1.0,true,0.5,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.5,,,https://twitter.com/46551498/status/906355359819988992,
1875540635,false,finalized,3,8/24/2018 12:34:24,false,1.0,,,,,,,https://twitter.com/77965614/status/906414545719238663,
1875540636,false,finalized,3,8/24/2018 05:13:00,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1251987463/status/909058112551833600,
1875540637,false,finalized,5,8/24/2018 05:39:30,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/757358178044678144/status/906353178366660609,
1875540638,false,finalized,3,8/24/2018 05:25:30,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/13361042/status/906371889953734656,
1875540639,false,finalized,3,8/24/2018 05:06:04,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.66,,,https://twitter.com/732025080/status/906363628311412737,
1875540640,false,finalized,3,8/24/2018 04:21:50,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/885818879825596416/status/906371173402935296,
1875540641,false,finalized,3,8/24/2018 05:11:49,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/31471559/status/906365638137876480,
1875540642,false,finalized,4,8/24/2018 05:21:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1378306682/status/909097659901804544,
1875540643,false,finalized,3,8/24/2018 03:45:20,false,1.0,,,,,,,https://twitter.com/2864941574/status/909149272226111488,
1875540644,false,finalized,3,8/24/2018 04:07:34,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1693044601/status/906377867319275520,
1875540645,false,finalized,4,8/24/2018 05:12:57,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1194454184/status/906420593272254464,
1875540646,false,finalized,3,8/24/2018 04:54:56,false,1.0,,,,,,,https://twitter.com/39458003/status/906437926913015809,
1875540647,false,finalized,4,8/24/2018 04:32:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/39350005/status/906346819906625536,
1875540648,false,finalized,3,8/24/2018 05:26:48,false,0.6661,,0,,0,,,https://twitter.com/861001667046592512/status/906356254963990528,
1875540649,false,finalized,5,8/24/2018 04:24:00,false,1.0,,,,,,,https://twitter.com/3065625837/status/906389344952438784,
1875540650,false,finalized,4,8/24/2018 04:23:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/83036174/status/906356806464581632,
1875540651,false,finalized,3,8/24/2018 04:50:18,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/14383128/status/906365669733793793,
1875540652,false,finalized,3,8/24/2018 05:02:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/17444027/status/909096260472360960,
1875540653,false,finalized,5,8/24/2018 04:45:18,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/172091609/status/909131952145391616,
1875540654,false,finalized,4,8/24/2018 05:24:11,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1699483212/status/906408100097347585,
1875540655,false,finalized,3,8/24/2018 05:33:29,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/366285759/status/909113952025448448,
1875540656,false,finalized,4,8/24/2018 04:49:08,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3883934907/status/906352999009792000,
1875540657,false,finalized,4,8/24/2018 05:51:50,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.7472,,,https://twitter.com/2677502239/status/906378180075954178,
1875540658,false,finalized,3,8/24/2018 04:46:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/739605407572840448/status/906342469620649984,
1875540659,false,finalized,3,8/24/2018 05:38:55,false,1.0,,,,,,,https://twitter.com/26689127/status/906437015268446208,
1875540660,false,finalized,5,8/24/2018 05:43:52,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3163010612/status/909095030517886976,
1875540661,false,finalized,3,8/24/2018 05:13:12,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/31014642/status/906343110996840448,
1875540662,false,finalized,3,8/24/2018 05:33:35,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/18919131/status/906440391670616064,
1875540663,false,finalized,3,8/24/2018 05:46:06,false,0.6702,,0,,0,,,https://twitter.com/18179659/status/906356319933943808,
1875540664,false,finalized,3,8/24/2018 04:54:30,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6663,,,https://twitter.com/2250879609/status/906346390225342464,
1875540665,false,finalized,3,8/24/2018 05:39:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3095604915/status/906394993677520896,
1875540666,false,finalized,3,8/24/2018 03:30:36,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/60745428/status/906361341216043008,
1875540667,false,finalized,4,8/24/2018 05:22:31,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/169538099/status/906397783044841473,
1875540668,false,finalized,3,8/24/2018 05:29:51,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/817432950644101122/status/909009095105110018,
1875540669,false,finalized,4,8/24/2018 05:20:47,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2332792320/status/906411196290547713,
1875540670,false,finalized,3,8/24/2018 05:37:41,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.675,,,https://twitter.com/258903059/status/906363575459082241,
1875540671,false,finalized,3,8/24/2018 05:35:01,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3029162511/status/906389041741832193,
1875540672,false,finalized,3,8/24/2018 05:42:07,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/704820933027045376/status/906390128465256449,
1875540673,false,finalized,3,8/24/2018 04:26:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/296814488/status/909105894591549441,
1875540674,false,finalized,3,8/24/2018 04:50:30,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/378766182/status/906362282342588416,
1875540675,false,finalized,5,8/24/2018 04:45:32,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/1307318142/status/906362708139954176,
1875540676,false,finalized,3,8/24/2018 05:43:55,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3234231925/status/906341258917842944,
1875540677,false,finalized,3,8/24/2018 12:32:10,true,1.0,true,0.6591,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6591,,,https://twitter.com/865778585713422337/status/906365082879139841,
1875540678,false,finalized,3,8/24/2018 05:03:14,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2403016908/status/906360714893262848,
1875540679,false,finalized,3,8/24/2018 05:42:26,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/535114284/status/909113445307506688,
1875540680,false,finalized,3,8/24/2018 05:18:01,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/294015848/status/909092523309756416,
1875540681,false,finalized,3,8/24/2018 05:44:58,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/2310470204/status/906403334231388160,
1875540682,false,finalized,3,8/24/2018 12:50:18,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/453687933/status/906423968214773760,
1875540683,false,finalized,5,8/24/2018 04:47:41,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/879684520928317441/status/906440740238131200,
1875540684,false,finalized,4,8/24/2018 05:24:44,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3338998989/status/909071011198504960,
1875540685,false,finalized,4,8/24/2018 05:42:29,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/275601532/status/906345192382451712,
1875540686,false,finalized,4,8/24/2018 05:31:01,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/410284997/status/906414805371715584,
1875540687,false,finalized,3,8/24/2018 04:27:15,false,1.0,,,,,,,https://twitter.com/109130389/status/906356715997855744,
1875540688,false,finalized,4,8/24/2018 05:27:48,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/31040071/status/906354267195183104,
1875540689,false,finalized,3,8/24/2018 12:30:25,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/3824923812/status/906361619634044928,
1875540690,false,finalized,3,8/24/2018 05:19:56,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6566,,,https://twitter.com/885836494656745472/status/906361474754465794,
1875540691,false,finalized,4,8/24/2018 03:03:59,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/732635221/status/906394216762417152,
1875540692,false,finalized,3,8/24/2018 05:28:37,true,1.0,true,0.6656,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6656,,,https://twitter.com/14546970/status/909096021900300288,
1875540693,false,finalized,3,8/24/2018 03:42:21,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/937670515/status/906418541083144192,
1875540694,false,finalized,3,8/24/2018 05:45:38,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/48390202/status/906373861171617792,
1875540695,false,finalized,5,8/24/2018 05:21:42,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/250468325/status/906396623961559041,
1875540696,false,finalized,3,8/24/2018 05:37:56,false,1.0,,,,,,,https://twitter.com/458900747/status/906361612721905664,
1875540697,false,finalized,3,8/24/2018 03:49:16,true,1.0,false,0.6626,,0,,,https://twitter.com/16691265/status/906409763604398080,
1875540698,false,finalized,5,8/24/2018 05:21:54,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/343847512/status/906345941355155457,
1875540699,false,finalized,3,8/24/2018 05:18:59,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/279607831/status/906354055710089217,
1875540700,false,finalized,6,8/24/2018 05:19:57,true,1.0,true,0.6694,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",0.6694,,,https://twitter.com/337553097/status/906440055304138752,
1875540701,false,finalized,5,8/24/2018 04:12:16,true,1.0,true,1.0,"Information not originating from eyewitnesses of the event or of response/recovery operations, nor from their family, friends, neighbors, etc.",1.0,,,https://twitter.com/95468980/status/909103412037455872,
1875540703,false,finalized,3,8/24/2018 05:08:57,false,1.0,,,,,,,https://twitter.com/863835115/status/906404282144051200,
1875540704,false,finalized,3,8/24/2018 04:50:03,false,1.0,,,,,,,https://twitter.com/1911325987/status/906430556312924161,
